Element Index,Addition Cost,Copy Cost,Total Cost,Amortized Cost
15956,1,0,32339,2.0267610930
15957,1,0,32340,2.0266967475
15958,1,0,32341,2.0266324101
15959,1,0,32342,2.0265680807
15960,1,0,32343,2.0265037594
15961,1,0,32344,2.0264394461
15962,1,0,32345,2.0263751410
15963,1,0,32346,2.0263108438
15964,1,0,32347,2.0262465547
15965,1,0,32348,2.0261822737
15966,1,0,32349,2.0261180008
15967,1,0,32350,2.0260537358
15968,1,0,32351,2.0259894790
15969,1,0,32352,2.0259252301
15970,1,0,32353,2.0258609894
15971,1,0,32354,2.0257967566
15972,1,0,32355,2.0257325319
15973,1,0,32356,2.0256683153
15974,1,0,32357,2.0256041067
15975,1,0,32358,2.0255399061
15976,1,0,32359,2.0254757136
15977,1,0,32360,2.0254115291
15978,1,0,32361,2.0253473526
15979,1,0,32362,2.0252831842
15980,1,0,32363,2.0252190238
15981,1,0,32364,2.0251548714
15982,1,0,32365,2.0250907271
15983,1,0,32366,2.0250265908
15984,1,0,32367,2.0249624625
15985,1,0,32368,2.0248983422
15986,1,0,32369,2.0248342300
15987,1,0,32370,2.0247701257
15988,1,0,32371,2.0247060295
15989,1,0,32372,2.0246419413
15990,1,0,32373,2.0245778612
15991,1,0,32374,2.0245137890
15992,1,0,32375,2.0244497249
15993,1,0,32376,2.0243856687
15994,1,0,32377,2.0243216206
15995,1,0,32378,2.0242575805
15996,1,0,32379,2.0241935484
15997,1,0,32380,2.0241295243
15998,1,0,32381,2.0240655082
15999,1,0,32382,2.0240015001
16000,1,0,32383,2.0239375000
16001,1,0,32384,2.0238735079
16002,1,0,32385,2.0238095238
16003,1,0,32386,2.0237455477
16004,1,0,32387,2.0236815796
16005,1,0,32388,2.0236176195
16006,1,0,32389,2.0235536674
16007,1,0,32390,2.0234897232
16008,1,0,32391,2.0234257871
16009,1,0,32392,2.0233618590
16010,1,0,32393,2.0232979388
16011,1,0,32394,2.0232340266
16012,1,0,32395,2.0231701224
16013,1,0,32396,2.0231062262
16014,1,0,32397,2.0230423380
16015,1,0,32398,2.0229784577
16016,1,0,32399,2.0229145854
16017,1,0,32400,2.0228507211
16018,1,0,32401,2.0227868648
16019,1,0,32402,2.0227230164
16020,1,0,32403,2.0226591760
16021,1,0,32404,2.0225953436
16022,1,0,32405,2.0225315192
16023,1,0,32406,2.0224677027
16024,1,0,32407,2.0224038942
16025,1,0,32408,2.0223400936
16026,1,0,32409,2.0222763010
16027,1,0,32410,2.0222125164
16028,1,0,32411,2.0221487397
16029,1,0,32412,2.0220849710
16030,1,0,32413,2.0220212102
16031,1,0,32414,2.0219574574
16032,1,0,32415,2.0218937126
16033,1,0,32416,2.0218299757
16034,1,0,32417,2.0217662467
16035,1,0,32418,2.0217025257
16036,1,0,32419,2.0216388127
16037,1,0,32420,2.0215751076
16038,1,0,32421,2.0215114104
16039,1,0,32422,2.0214477212
16040,1,0,32423,2.0213840399
16041,1,0,32424,2.0213203666
16042,1,0,32425,2.0212567012
16043,1,0,32426,2.0211930437
16044,1,0,32427,2.0211293942
16045,1,0,32428,2.0210657526
16046,1,0,32429,2.0210021189
16047,1,0,32430,2.0209384932
16048,1,0,32431,2.0208748754
16049,1,0,32432,2.0208112655
16050,1,0,32433,2.0207476636
16051,1,0,32434,2.0206840695
16052,1,0,32435,2.0206204834
16053,1,0,32436,2.0205569053
16054,1,0,32437,2.0204933350
16055,1,0,32438,2.0204297727
16056,1,0,32439,2.0203662182
16057,1,0,32440,2.0203026717
16058,1,0,32441,2.0202391331
16059,1,0,32442,2.0201756025
16060,1,0,32443,2.0201120797
16061,1,0,32444,2.0200485648
16062,1,0,32445,2.0199850579
16063,1,0,32446,2.0199215589
16064,1,0,32447,2.0198580677
16065,1,0,32448,2.0197945845
16066,1,0,32449,2.0197311092
16067,1,0,32450,2.0196676418
16068,1,0,32451,2.0196041822
16069,1,0,32452,2.0195407306
16070,1,0,32453,2.0194772869
16071,1,0,32454,2.0194138510
16072,1,0,32455,2.0193504231
16073,1,0,32456,2.0192870030
16074,1,0,32457,2.0192235909
16075,1,0,32458,2.0191601866
16076,1,0,32459,2.0190967902
16077,1,0,32460,2.0190334018
16078,1,0,32461,2.0189700211
16079,1,0,32462,2.0189066484
16080,1,0,32463,2.0188432836
16081,1,0,32464,2.0187799266
16082,1,0,32465,2.0187165775
16083,1,0,32466,2.0186532363
16084,1,0,32467,2.0185899030
16085,1,0,32468,2.0185265776
16086,1,0,32469,2.0184632600
16087,1,0,32470,2.0183999503
16088,1,0,32471,2.0183366484
16089,1,0,32472,2.0182733545
16090,1,0,32473,2.0182100684
16091,1,0,32474,2.0181467901
16092,1,0,32475,2.0180835198
16093,1,0,32476,2.0180202573
16094,1,0,32477,2.0179570026
16095,1,0,32478,2.0178937558
16096,1,0,32479,2.0178305169
16097,1,0,32480,2.0177672858
16098,1,0,32481,2.0177040626
16099,1,0,32482,2.0176408473
16100,1,0,32483,2.0175776398
16101,1,0,32484,2.0175144401
16102,1,0,32485,2.0174512483
16103,1,0,32486,2.0173880643
16104,1,0,32487,2.0173248882
16105,1,0,32488,2.0172617200
16106,1,0,32489,2.0171985595
16107,1,0,32490,2.0171354070
16108,1,0,32491,2.0170722622
16109,1,0,32492,2.0170091253
16110,1,0,32493,2.0169459963
16111,1,0,32494,2.0168828751
16112,1,0,32495,2.0168197617
16113,1,0,32496,2.0167566561
16114,1,0,32497,2.0166935584
16115,1,0,32498,2.0166304685
16116,1,0,32499,2.0165673864
16117,1,0,32500,2.0165043122
16118,1,0,32501,2.0164412458
16119,1,0,32502,2.0163781872
16120,1,0,32503,2.0163151365
16121,1,0,32504,2.0162520935
16122,1,0,32505,2.0161890584
16123,1,0,32506,2.0161260311
16124,1,0,32507,2.0160630117
16125,1,0,32508,2.0160000000
16126,1,0,32509,2.0159369962
16127,1,0,32510,2.0158740001
16128,1,0,32511,2.0158110119
16129,1,0,32512,2.0157480315
16130,1,0,32513,2.0156850589
16131,1,0,32514,2.0156220941
16132,1,0,32515,2.0155591371
16133,1,0,32516,2.0154961879
16134,1,0,32517,2.0154332466
16135,1,0,32518,2.0153703130
16136,1,0,32519,2.0153073872
16137,1,0,32520,2.0152444692
16138,1,0,32521,2.0151815591
16139,1,0,32522,2.0151186567
16140,1,0,32523,2.0150557621
16141,1,0,32524,2.0149928753
16142,1,0,32525,2.0149299963
16143,1,0,32526,2.0148671251
16144,1,0,32527,2.0148042616
16145,1,0,32528,2.0147414060
16146,1,0,32529,2.0146785582
16147,1,0,32530,2.0146157181
16148,1,0,32531,2.0145528858
16149,1,0,32532,2.0144900613
16150,1,0,32533,2.0144272446
16151,1,0,32534,2.0143644356
16152,1,0,32535,2.0143016345
16153,1,0,32536,2.0142388411
16154,1,0,32537,2.0141760555
16155,1,0,32538,2.0141132776
16156,1,0,32539,2.0140505076
16157,1,0,32540,2.0139877452
16158,1,0,32541,2.0139249907
16159,1,0,32542,2.0138622440
16160,1,0,32543,2.0137995050
16161,1,0,32544,2.0137367737
16162,1,0,32545,2.0136740502
16163,1,0,32546,2.0136113345
16164,1,0,32547,2.0135486266
16165,1,0,32548,2.0134859264
16166,1,0,32549,2.0134232339
16167,1,0,32550,2.0133605493
16168,1,0,32551,2.0132978723
16169,1,0,32552,2.0132352032
16170,1,0,32553,2.0131725417
16171,1,0,32554,2.0131098881
16172,1,0,32555,2.0130472421
16173,1,0,32556,2.0129846040
16174,1,0,32557,2.0129219735
16175,1,0,32558,2.0128593509
16176,1,0,32559,2.0127967359
16177,1,0,32560,2.0127341287
16178,1,0,32561,2.0126715292
16179,1,0,32562,2.0126089375
16180,1,0,32563,2.0125463535
16181,1,0,32564,2.0124837773
16182,1,0,32565,2.0124212088
16183,1,0,32566,2.0123586480
16184,1,0,32567,2.0122960949
16185,1,0,32568,2.0122335496
16186,1,0,32569,2.0121710120
16187,1,0,32570,2.0121084821
16188,1,0,32571,2.0120459600
16189,1,0,32572,2.0119834455
16190,1,0,32573,2.0119209389
16191,1,0,32574,2.0118584399
16192,1,0,32575,2.0117959486
16193,1,0,32576,2.0117334651
16194,1,0,32577,2.0116709893
16195,1,0,32578,2.0116085211
16196,1,0,32579,2.0115460608
16197,1,0,32580,2.0114836081
16198,1,0,32581,2.0114211631
16199,1,0,32582,2.0113587258
16200,1,0,32583,2.0112962963
16201,1,0,32584,2.0112338745
16202,1,0,32585,2.0111714603
16203,1,0,32586,2.0111090539
16204,1,0,32587,2.0110466551
16205,1,0,32588,2.0109842641
16206,1,0,32589,2.0109218808
16207,1,0,32590,2.0108595052
16208,1,0,32591,2.0107971372
16209,1,0,32592,2.0107347770
16210,1,0,32593,2.0106724244
16211,1,0,32594,2.0106100796
16212,1,0,32595,2.0105477424
16213,1,0,32596,2.0104854129
16214,1,0,32597,2.0104230912
16215,1,0,32598,2.0103607771
16216,1,0,32599,2.0102984706
16217,1,0,32600,2.0102361719
16218,1,0,32601,2.0101738809
16219,1,0,32602,2.0101115975
16220,1,0,32603,2.0100493218
16221,1,0,32604,2.0099870538
16222,1,0,32605,2.0099247935
16223,1,0,32606,2.0098625408
16224,1,0,32607,2.0098002959
16225,1,0,32608,2.0097380586
16226,1,0,32609,2.0096758289
16227,1,0,32610,2.0096136070
16228,1,0,32611,2.0095513927
16229,1,0,32612,2.0094891860
16230,1,0,32613,2.0094269871
16231,1,0,32614,2.0093647958
16232,1,0,32615,2.0093026121
16233,1,0,32616,2.0092404361
16234,1,0,32617,2.0091782678
16235,1,0,32618,2.0091161072
16236,1,0,32619,2.0090539542
16237,1,0,32620,2.0089918088
16238,1,0,32621,2.0089296711
16239,1,0,32622,2.0088675411
16240,1,0,32623,2.0088054187
16241,1,0,32624,2.0087433040
16242,1,0,32625,2.0086811969
16243,1,0,32626,2.0086190975
16244,1,0,32627,2.0085570057
16245,1,0,32628,2.0084949215
16246,1,0,32629,2.0084328450
16247,1,0,32630,2.0083707761
16248,1,0,32631,2.0083087149
16249,1,0,32632,2.0082466613
16250,1,0,32633,2.0081846154
16251,1,0,32634,2.0081225771
16252,1,0,32635,2.0080605464
16253,1,0,32636,2.0079985233
16254,1,0,32637,2.0079365079
16255,1,0,32638,2.0078745002
16256,1,0,32639,2.0078125000
16257,1,0,32640,2.0077505075
16258,1,0,32641,2.0076885226
16259,1,0,32642,2.0076265453
16260,1,0,32643,2.0075645756
16261,1,0,32644,2.0075026136
16262,1,0,32645,2.0074406592
16263,1,0,32646,2.0073787124
16264,1,0,32647,2.0073167732
16265,1,0,32648,2.0072548417
16266,1,0,32649,2.0071929177
16267,1,0,32650,2.0071310014
16268,1,0,32651,2.0070690927
16269,1,0,32652,2.0070071916
16270,1,0,32653,2.0069452981
16271,1,0,32654,2.0068834122
16272,1,0,32655,2.0068215339
16273,1,0,32656,2.0067596632
16274,1,0,32657,2.0066978002
16275,1,0,32658,2.0066359447
16276,1,0,32659,2.0065740968
16277,1,0,32660,2.0065122566
16278,1,0,32661,2.0064504239
16279,1,0,32662,2.0063885988
16280,1,0,32663,2.0063267813
16281,1,0,32664,2.0062649714
16282,1,0,32665,2.0062031691
16283,1,0,32666,2.0061413744
16284,1,0,32667,2.0060795873
16285,1,0,32668,2.0060178078
16286,1,0,32669,2.0059560359
16287,1,0,32670,2.0058942715
16288,1,0,32671,2.0058325147
16289,1,0,32672,2.0057707655
16290,1,0,32673,2.0057090239
16291,1,0,32674,2.0056472899
16292,1,0,32675,2.0055855635
16293,1,0,32676,2.0055238446
16294,1,0,32677,2.0054621333
16295,1,0,32678,2.0054004296
16296,1,0,32679,2.0053387334
16297,1,0,32680,2.0052770449
16298,1,0,32681,2.0052153638
16299,1,0,32682,2.0051536904
16300,1,0,32683,2.0050920245
16301,1,0,32684,2.0050303662
16302,1,0,32685,2.0049687155
16303,1,0,32686,2.0049070723
16304,1,0,32687,2.0048454367
16305,1,0,32688,2.0047838086
16306,1,0,32689,2.0047221882
16307,1,0,32690,2.0046605752
16308,1,0,32691,2.0045989698
16309,1,0,32692,2.0045373720
16310,1,0,32693,2.0044757817
16311,1,0,32694,2.0044141990
16312,1,0,32695,2.0043526238
16313,1,0,32696,2.0042910562
16314,1,0,32697,2.0042294961
16315,1,0,32698,2.0041679436
16316,1,0,32699,2.0041063986
16317,1,0,32700,2.0040448612
16318,1,0,32701,2.0039833313
16319,1,0,32702,2.0039218089
16320,1,0,32703,2.0038602941
16321,1,0,32704,2.0037987868
16322,1,0,32705,2.0037372871
16323,1,0,32706,2.0036757949
16324,1,0,32707,2.0036143102
16325,1,0,32708,2.0035528331
16326,1,0,32709,2.0034913635
16327,1,0,32710,2.0034299014
16328,1,0,32711,2.0033684468
16329,1,0,32712,2.0033069998
16330,1,0,32713,2.0032455603
16331,1,0,32714,2.0031841283
16332,1,0,32715,2.0031227039
16333,1,0,32716,2.0030612870
16334,1,0,32717,2.0029998776
16335,1,0,32718,2.0029384757
16336,1,0,32719,2.0028770813
16337,1,0,32720,2.0028156944
16338,1,0,32721,2.0027543151
16339,1,0,32722,2.0026929433
16340,1,0,32723,2.0026315789
16341,1,0,32724,2.0025702221
16342,1,0,32725,2.0025088728
16343,1,0,32726,2.0024475311
16344,1,0,32727,2.0023861968
16345,1,0,32728,2.0023248700
16346,1,0,32729,2.0022635507
16347,1,0,32730,2.0022022389
16348,1,0,32731,2.0021409347
16349,1,0,32732,2.0020796379
16350,1,0,32733,2.0020183486
16351,1,0,32734,2.0019570668
16352,1,0,32735,2.0018957926
16353,1,0,32736,2.0018345258
16354,1,0,32737,2.0017732665
16355,1,0,32738,2.0017120147
16356,1,0,32739,2.0016507704
16357,1,0,32740,2.0015895335
16358,1,0,32741,2.0015283042
16359,1,0,32742,2.0014670823
16360,1,0,32743,2.0014058680
16361,1,0,32744,2.0013446611
16362,1,0,32745,2.0012834617
16363,1,0,32746,2.0012222698
16364,1,0,32747,2.0011610853
16365,1,0,32748,2.0010999083
16366,1,0,32749,2.0010387388
16367,1,0,32750,2.0009775768
16368,1,0,32751,2.0009164223
16369,1,0,32752,2.0008552752
16370,1,0,32753,2.0007941356
16371,1,0,32754,2.0007330035
16372,1,0,32755,2.0006718788
16373,1,0,32756,2.0006107616
16374,1,0,32757,2.0005496519
16375,1,0,32758,2.0004885496
16376,1,0,32759,2.0004274548
16377,1,0,32760,2.0003663675
16378,1,0,32761,2.0003052876
16379,1,0,32762,2.0002442152
16380,1,0,32763,2.0001831502
16381,1,0,32764,2.0001220927
16382,1,0,32765,2.0000610426
16383,1,0,32766,2.0000000000
16384,1,0,32767,1.9999389648
16385,1,16384,49152,2.9998169057
16386,1,0,49153,2.9996948615
16387,1,0,49154,2.9995728321
16388,1,0,49155,2.9994508177
16389,1,0,49156,2.9993288181
16390,1,0,49157,2.9992068334
16391,1,0,49158,2.9990848636
16392,1,0,49159,2.9989629087
16393,1,0,49160,2.9988409687
16394,1,0,49161,2.9987190436
16395,1,0,49162,2.9985971333
16396,1,0,49163,2.9984752379
16397,1,0,49164,2.9983533573
16398,1,0,49165,2.9982314916
16399,1,0,49166,2.9981096408
16400,1,0,49167,2.9979878049
16401,1,0,49168,2.9978659838
16402,1,0,49169,2.9977441775
16403,1,0,49170,2.9976223861
16404,1,0,49171,2.9975006096
16405,1,0,49172,2.9973788479
16406,1,0,49173,2.9972571011
16407,1,0,49174,2.9971353690
16408,1,0,49175,2.9970136519
16409,1,0,49176,2.9968919495
16410,1,0,49177,2.9967702620
16411,1,0,49178,2.9966485894
16412,1,0,49179,2.9965269315
16413,1,0,49180,2.9964052885
16414,1,0,49181,2.9962836603
16415,1,0,49182,2.9961620469
16416,1,0,49183,2.9960404483
16417,1,0,49184,2.9959188646
16418,1,0,49185,2.9957972957
16419,1,0,49186,2.9956757415
16420,1,0,49187,2.9955542022
16421,1,0,49188,2.9954326777
16422,1,0,49189,2.9953111679
16423,1,0,49190,2.9951896730
16424,1,0,49191,2.9950681929
16425,1,0,49192,2.9949467275
16426,1,0,49193,2.9948252770
16427,1,0,49194,2.9947038412
16428,1,0,49195,2.9945824203
16429,1,0,49196,2.9944610141
16430,1,0,49197,2.9943396226
16431,1,0,49198,2.9942182460
16432,1,0,49199,2.9940968841
16433,1,0,49200,2.9939755370
16434,1,0,49201,2.9938542047
16435,1,0,49202,2.9937328871
16436,1,0,49203,2.9936115843
16437,1,0,49204,2.9934902963
16438,1,0,49205,2.9933690230
16439,1,0,49206,2.9932477645
16440,1,0,49207,2.9931265207
16441,1,0,49208,2.9930052916
16442,1,0,49209,2.9928840774
16443,1,0,49210,2.9927628778
16444,1,0,49211,2.9926416930
16445,1,0,49212,2.9925205230
16446,1,0,49213,2.9923993676
16447,1,0,49214,2.9922782270
16448,1,0,49215,2.9921571012
16449,1,0,49216,2.9920359900
16450,1,0,49217,2.9919148936
16451,1,0,49218,2.9917938119
16452,1,0,49219,2.9916727450
16453,1,0,49220,2.9915516927
16454,1,0,49221,2.9914306552
16455,1,0,49222,2.9913096323
16456,1,0,49223,2.9911886242
16457,1,0,49224,2.9910676308
16458,1,0,49225,2.9909466521
16459,1,0,49226,2.9908256881
16460,1,0,49227,2.9907047388
16461,1,0,49228,2.9905838041
16462,1,0,49229,2.9904628842
16463,1,0,49230,2.9903419790
16464,1,0,49231,2.9902210884
16465,1,0,49232,2.9901002126
16466,1,0,49233,2.9899793514
16467,1,0,49234,2.9898585049
16468,1,0,49235,2.9897376731
16469,1,0,49236,2.9896168559
16470,1,0,49237,2.9894960534
16471,1,0,49238,2.9893752656
16472,1,0,49239,2.9892544925
16473,1,0,49240,2.9891337340
16474,1,0,49241,2.9890129902
16475,1,0,49242,2.9888922610
16476,1,0,49243,2.9887715465
16477,1,0,49244,2.9886508466
16478,1,0,49245,2.9885301614
16479,1,0,49246,2.9884094909
16480,1,0,49247,2.9882888350
16481,1,0,49248,2.9881681937
16482,1,0,49249,2.9880475670
16483,1,0,49250,2.9879269550
16484,1,0,49251,2.9878063577
16485,1,0,49252,2.9876857749
16486,1,0,49253,2.9875652068
16487,1,0,49254,2.9874446534
16488,1,0,49255,2.9873241145
16489,1,0,49256,2.9872035903
16490,1,0,49257,2.9870830807
16491,1,0,49258,2.9869625857
16492,1,0,49259,2.9868421053
16493,1,0,49260,2.9867216395
16494,1,0,49261,2.9866011883
16495,1,0,49262,2.9864807517
16496,1,0,49263,2.9863603298
16497,1,0,49264,2.9862399224
16498,1,0,49265,2.9861195296
16499,1,0,49266,2.9859991515
16500,1,0,49267,2.9858787879
16501,1,0,49268,2.9857584389
16502,1,0,49269,2.9856381045
16503,1,0,49270,2.9855177846
16504,1,0,49271,2.9853974794
16505,1,0,49272,2.9852771887
16506,1,0,49273,2.9851569126
16507,1,0,49274,2.9850366511
16508,1,0,49275,2.9849164042
16509,1,0,49276,2.9847961718
16510,1,0,49277,2.9846759540
16511,1,0,49278,2.9845557507
16512,1,0,49279,2.9844355620
16513,1,0,49280,2.9843153879
16514,1,0,49281,2.9841952283
16515,1,0,49282,2.9840750833
16516,1,0,49283,2.9839549528
16517,1,0,49284,2.9838348368
16518,1,0,49285,2.9837147354
16519,1,0,49286,2.9835946486
16520,1,0,49287,2.9834745763
16521,1,0,49288,2.9833545185
16522,1,0,49289,2.9832344752
16523,1,0,49290,2.9831144465
16524,1,0,49291,2.9829944323
16525,1,0,49292,2.9828744327
16526,1,0,49293,2.9827544475
16527,1,0,49294,2.9826344769
16528,1,0,49295,2.9825145208
16529,1,0,49296,2.9823945792
16530,1,0,49297,2.9822746521
16531,1,0,49298,2.9821547396
16532,1,0,49299,2.9820348415
16533,1,0,49300,2.9819149580
16534,1,0,49301,2.9817950889
16535,1,0,49302,2.9816752344
16536,1,0,49303,2.9815553943
16537,1,0,49304,2.9814355687
16538,1,0,49305,2.9813157576
16539,1,0,49306,2.9811959611
16540,1,0,49307,2.9810761790
16541,1,0,49308,2.9809564113
16542,1,0,49309,2.9808366582
16543,1,0,49310,2.9807169195
16544,1,0,49311,2.9805971954
16545,1,0,49312,2.9804774856
16546,1,0,49313,2.9803577904
16547,1,0,49314,2.9802381096
16548,1,0,49315,2.9801184433
16549,1,0,49316,2.9799987915
16550,1,0,49317,2.9798791541
16551,1,0,49318,2.9797595311
16552,1,0,49319,2.9796399227
16553,1,0,49320,2.9795203286
16554,1,0,49321,2.9794007491
16555,1,0,49322,2.9792811839
16556,1,0,49323,2.9791616332
16557,1,0,49324,2.9790420970
16558,1,0,49325,2.9789225752
16559,1,0,49326,2.9788030678
16560,1,0,49327,2.9786835749
16561,1,0,49328,2.9785640964
16562,1,0,49329,2.9784446323
16563,1,0,49330,2.9783251826
16564,1,0,49331,2.9782057474
16565,1,0,49332,2.9780863266
16566,1,0,49333,2.9779669202
16567,1,0,49334,2.9778475282
16568,1,0,49335,2.9777281507
16569,1,0,49336,2.9776087875
16570,1,0,49337,2.9774894387
16571,1,0,49338,2.9773701044
16572,1,0,49339,2.9772507845
16573,1,0,49340,2.9771314789
16574,1,0,49341,2.9770121878
16575,1,0,49342,2.9768929110
16576,1,0,49343,2.9767736486
16577,1,0,49344,2.9766544007
16578,1,0,49345,2.9765351671
16579,1,0,49346,2.9764159479
16580,1,0,49347,2.9762967431
16581,1,0,49348,2.9761775526
16582,1,0,49349,2.9760583766
16583,1,0,49350,2.9759392149
16584,1,0,49351,2.9758200675
16585,1,0,49352,2.9757009346
16586,1,0,49353,2.9755818160
16587,1,0,49354,2.9754627118
16588,1,0,49355,2.9753436219
16589,1,0,49356,2.9752245464
16590,1,0,49357,2.9751054852
16591,1,0,49358,2.9749864384
16592,1,0,49359,2.9748674060
16593,1,0,49360,2.9747483879
16594,1,0,49361,2.9746293841
16595,1,0,49362,2.9745103947
16596,1,0,49363,2.9743914196
16597,1,0,49364,2.9742724589
16598,1,0,49365,2.9741535125
16599,1,0,49366,2.9740345804
16600,1,0,49367,2.9739156627
16601,1,0,49368,2.9737967592
16602,1,0,49369,2.9736778701
16603,1,0,49370,2.9735589954
16604,1,0,49371,2.9734401349
16605,1,0,49372,2.9733212888
16606,1,0,49373,2.9732024569
16607,1,0,49374,2.9730836394
16608,1,0,49375,2.9729648362
16609,1,0,49376,2.9728460473
16610,1,0,49377,2.9727272727
16611,1,0,49378,2.9726085124
16612,1,0,49379,2.9724897664
16613,1,0,49380,2.9723710347
16614,1,0,49381,2.9722523173
16615,1,0,49382,2.9721336142
16616,1,0,49383,2.9720149254
16617,1,0,49384,2.9718962508
16618,1,0,49385,2.9717775906
16619,1,0,49386,2.9716589446
16620,1,0,49387,2.9715403129
16621,1,0,49388,2.9714216954
16622,1,0,49389,2.9713030923
16623,1,0,49390,2.9711845034
16624,1,0,49391,2.9710659288
16625,1,0,49392,2.9709473684
16626,1,0,49393,2.9708288223
16627,1,0,49394,2.9707102905
16628,1,0,49395,2.9705917729
16629,1,0,49396,2.9704732696
16630,1,0,49397,2.9703547805
16631,1,0,49398,2.9702363057
16632,1,0,49399,2.9701178451
16633,1,0,49400,2.9699993988
16634,1,0,49401,2.9698809667
16635,1,0,49402,2.9697625488
16636,1,0,49403,2.9696441452
16637,1,0,49404,2.9695257558
16638,1,0,49405,2.9694073807
16639,1,0,49406,2.9692890198
16640,1,0,49407,2.9691706731
16641,1,0,49408,2.9690523406
16642,1,0,49409,2.9689340224
16643,1,0,49410,2.9688157183
16644,1,0,49411,2.9686974285
16645,1,0,49412,2.9685791529
16646,1,0,49413,2.9684608915
16647,1,0,49414,2.9683426443
16648,1,0,49415,2.9682244113
16649,1,0,49416,2.9681061926
16650,1,0,49417,2.9679879880
16651,1,0,49418,2.9678697976
16652,1,0,49419,2.9677516214
16653,1,0,49420,2.9676334594
16654,1,0,49421,2.9675153116
16655,1,0,49422,2.9673971780
16656,1,0,49423,2.9672790586
16657,1,0,49424,2.9671609534
16658,1,0,49425,2.9670428623
16659,1,0,49426,2.9669247854
16660,1,0,49427,2.9668067227
16661,1,0,49428,2.9666886741
16662,1,0,49429,2.9665706398
16663,1,0,49430,2.9664526196
16664,1,0,49431,2.9663346135
16665,1,0,49432,2.9662166217
16666,1,0,49433,2.9660986439
16667,1,0,49434,2.9659806804
16668,1,0,49435,2.9658627310
16669,1,0,49436,2.9657447957
16670,1,0,49437,2.9656268746
16671,1,0,49438,2.9655089677
16672,1,0,49439,2.9653910749
16673,1,0,49440,2.9652731962
16674,1,0,49441,2.9651553317
16675,1,0,49442,2.9650374813
16676,1,0,49443,2.9649196450
16677,1,0,49444,2.9648018229
16678,1,0,49445,2.9646840149
16679,1,0,49446,2.9645662210
16680,1,0,49447,2.9644484412
16681,1,0,49448,2.9643306756
16682,1,0,49449,2.9642129241
16683,1,0,49450,2.9640951867
16684,1,0,49451,2.9639774634
16685,1,0,49452,2.9638597543
16686,1,0,49453,2.9637420592
